MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,3,70,8475,1,0,0,3,0,4,0,12,2,2,0,2,4,7,1956,1956,1,1,12,13,0,0,3,3,1,3,3,1,5,228,1,0,724,952,1,5,1,0,952,0,0,952,0,0,1,0,2,1,3,4,6,0,0,6,1956,3,1,283,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2008,8,4,135750
50,4,50,8635,1,0,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,1,13,14,0,0,3,3,1,3,3,1,4,336,6,41,295,672,1,3,1,4,1072,213,0,1285,1,0,1,0,2,1,3,6,2,0,0,6,1948,3,1,240,3,3,2,0,0,0,0,0,0,0,3,0,0,1,2008,8,4,127000
90,3,72,10778,1,0,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,0,0,3,3,1,3,3,1,1,0,1,0,1768,1768,1,3,0,4,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2010,8,4,136500
50,4,60,10440,1,1,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,13,14,0,0,3,3,2,3,3,1,1,0,1,0,440,440,1,4,1,4,682,548,0,1230,0,0,1,1,2,1,3,5,6,0,0,6,1966,3,2,440,3,3,2,74,0,128,0,0,0,0,3,0,0,5,2009,8,4,110000
60,3,100,13000,1,0,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,2,576,3,4,1,4,3,1,3,448,1,0,448,896,1,3,1,4,1182,960,0,2142,0,0,2,1,4,1,2,8,6,1,4,2,1968,1,1,509,3,3,2,0,72,0,0,252,0,0,0,0,0,6,2009,8,4,193500
120,4,32,4500,1,0,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,2,443,3,4,2,5,4,1,6,1201,1,0,36,1237,1,5,1,4,1337,0,0,1337,1,0,2,0,2,1,3,5,6,0,0,2,1998,1,2,405,3,3,2,0,199,0,0,0,0,0,0,0,0,3,2006,8,4,153500
20,3,78,10206,1,0,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,3,468,3,3,2,4,3,1,6,33,1,0,1530,1563,1,5,1,4,1563,0,0,1563,0,0,2,0,3,1,2,6,6,1,4,2,2007,2,3,758,3,3,2,144,99,0,0,0,0,0,0,0,0,10,2008,8,4,245000
20,3,80,8892,1,0,0,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,8,8,1,66,3,3,1,3,3,1,1,0,1,0,1065,1065,1,4,1,4,1065,0,0,1065,0,0,1,1,3,1,3,6,6,0,0,6,1974,3,2,461,3,3,2,74,0,0,0,0,0,0,0,0,0,7,2007,0,4,126500
80,3,70,8530,1,0,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,6,6,2,22,3,3,2,4,3,1,1,0,1,0,384,384,1,4,1,4,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,3,4,1995,1,2,400,3,3,2,120,72,0,0,0,0,0,0,1,700,5,2009,8,4,168500
60,3,121,16059,1,0,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,1,6,6,2,284,4,3,1,4,3,1,1,0,1,0,1288,1288,1,5,1,4,1301,1116,0,2417,0,0,2,1,4,1,2,9,6,1,3,2,1991,3,2,462,3,3,2,127,82,0,0,0,0,0,0,0,0,4,2006,8,4,260000
60,3,122,11911,1,0,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,0,0,4,3,2,4,3,3,1,0,1,0,684,684,1,5,1,4,684,876,0,1560,0,0,2,1,3,1,2,6,6,1,4,4,2005,1,2,400,3,3,2,100,38,0,0,0,0,0,0,0,0,3,2009,8,4,174000
160,1,40,3951,1,2,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,3,76,4,3,2,4,3,3,1,0,1,0,612,612,1,5,1,4,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,0,6,2009,2,2,528,3,3,2,0,234,0,0,0,0,0,0,0,0,6,2009,6,5,164500
50,0,105,8470,1,0,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,1,9,10,0,0,2,2,1,3,2,1,1,0,1,0,1013,1013,1,3,0,4,1013,0,513,1526,0,0,1,0,2,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,3,0,0,10,2009,3,0,85000
20,3,60,8070,1,0,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,1,12,13,0,0,3,3,2,4,3,1,6,588,1,0,402,990,1,5,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2007,8,4,123600
20,3,60,7200,1,0,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,1,3,14,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,3,1,0,1040,0,0,1040,0,0,1,0,2,1,3,4,6,0,0,6,1950,3,2,420,3,3,2,0,29,0,0,0,0,0,0,0,0,7,2006,8,4,109900
20,3,85,8500,1,0,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,1,6,6,1,203,3,3,1,3,3,1,3,600,1,0,635,1235,1,3,1,4,1235,0,0,1235,0,0,1,0,2,1,3,6,6,0,0,2,1961,3,2,480,3,3,2,0,0,0,0,0,0,0,2,0,0,12,2006,8,0,98600
30,3,80,13360,1,1,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,13,14,0,0,3,4,0,4,3,1,5,713,1,0,163,876,1,5,1,4,964,0,0,964,1,0,1,0,2,1,3,5,6,0,0,6,1921,3,2,432,3,3,2,0,0,44,0,0,0,0,0,0,0,8,2009,8,4,163500
190,0,60,7200,1,0,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,0,0,3,3,0,3,2,2,3,1046,1,0,168,1214,2,5,0,4,1260,1031,0,2291,0,1,2,0,4,2,3,9,6,1,4,6,1900,3,2,506,3,3,2,0,0,0,0,99,0,0,0,0,0,11,2007,8,4,133900
60,3,69,9337,1,0,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,0,0,3,4,2,4,3,1,6,648,1,0,176,824,1,5,1,4,905,881,0,1786,1,0,2,1,3,1,2,7,6,0,0,2,1997,2,2,684,3,3,2,0,162,0,0,0,0,0,0,0,0,5,2007,8,4,204750
60,3,70,9765,1,0,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,12,13,2,68,5,4,2,4,4,1,5,310,1,0,370,680,1,4,1,4,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,3,4,1993,1,2,420,3,3,2,232,63,0,0,0,0,0,0,1,480,4,2009,8,4,185000
20,3,78,10264,1,0,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,2,183,4,3,2,4,3,3,5,1162,1,0,426,1588,1,5,1,4,1588,0,0,1588,0,0,2,0,3,1,2,6,6,0,0,2,1999,2,2,472,3,3,2,158,29,0,0,0,0,0,0,0,0,8,2006,8,4,214000
20,3,73,10921,1,0,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,2,48,3,3,1,3,3,1,3,520,1,0,440,960,1,3,1,1,960,0,0,960,1,0,1,0,3,1,3,6,6,0,0,2,1965,1,1,432,3,3,1,120,0,0,0,0,0,0,0,0,0,5,2007,8,4,94750
30,3,85,10625,1,0,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,0,0,3,3,0,3,3,1,5,108,1,0,350,458,1,2,0,4,835,0,0,835,0,0,1,0,2,1,3,5,6,0,0,3,1920,3,1,366,2,3,2,0,0,77,0,0,0,0,0,1,400,5,2010,0,0,83000
20,3,77,9320,1,0,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,0,0,3,3,1,3,3,1,5,569,1,0,381,950,1,2,1,4,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,0,0,0,0,0,0,0,0,2,352,0,0,0,0,0,0,0,1,400,1,2010,8,4,128950
20,3,70,10603,1,0,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,2,28,3,3,2,3,3,2,5,1200,1,0,410,1610,1,4,1,4,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,3,2,1977,2,2,480,3,3,2,168,68,0,0,0,0,0,0,0,0,2,2010,8,4,205000
60,3,77,9206,1,0,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,2,336,4,3,1,4,3,1,1,0,1,0,741,741,1,3,1,4,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,3,2,1985,1,2,476,3,3,2,192,46,0,0,0,0,0,0,0,0,6,2010,8,4,178000
90,3,64,7018,1,0,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,0,0,3,2,3,0,0,0,0,0,0,0,0,0,1,3,1,4,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,0,2,1979,3,2,410,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2009,8,2,118964
20,3,94,10402,1,0,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,0,0,3,3,2,4,3,1,1,0,1,0,1226,1226,1,5,1,4,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,0,2,2009,2,3,740,3,3,2,0,36,0,0,0,0,0,0,0,0,5,2010,8,4,198900
50,4,70,7758,1,0,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,11,12,2,600,3,2,2,3,3,1,2,224,1,0,816,1040,1,5,1,1,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,3,6,1951,3,1,240,3,3,2,0,0,0,0,184,0,0,0,0,0,6,2007,8,4,169500
60,1,75,9375,1,0,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,2,768,4,3,2,5,3,1,1,0,1,0,1053,1053,1,5,1,4,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,4,2,2003,2,2,648,3,3,2,140,45,0,0,0,0,0,0,0,0,8,2008,8,4,250000
30,4,60,10800,1,1,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,0,0,3,3,0,2,3,1,1,0,1,0,641,641,1,4,1,4,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,0,6,1954,3,1,273,2,2,0,0,0,0,0,0,0,0,0,1,450,8,2007,8,4,100000
20,4,50,6000,1,0,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,0,0,3,3,1,3,3,1,5,104,4,169,516,789,1,5,1,4,789,0,0,789,0,0,1,0,2,1,3,5,6,0,0,6,1948,3,1,250,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2008,8,5,115000
50,4,85,8500,1,0,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,0,0,3,3,1,3,3,1,1,0,1,0,793,793,2,3,0,1,997,520,0,1517,0,0,2,0,3,1,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,8,2007,8,4,115000
20,3,105,11751,1,0,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,9,10,2,480,3,3,1,4,3,1,4,705,1,0,1139,1844,1,5,1,4,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,3,2,1977,2,2,546,3,3,2,0,122,0,0,0,0,0,3,0,0,1,2010,0,4,190000
50,3,75,9525,1,0,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,0,0,3,3,1,3,2,1,3,444,1,0,550,994,1,4,1,4,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,0,2,1954,3,1,325,3,3,2,182,0,0,0,0,0,0,0,0,0,10,2006,8,4,136900
80,3,70,7750,1,0,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,0,0,3,3,2,4,3,1,6,250,1,0,134,384,1,5,1,4,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,3,4,2000,1,2,400,3,3,2,180,0,0,0,0,0,0,0,0,0,4,2010,8,4,180000
60,3,77,9965,1,0,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,12,13,3,220,4,3,2,5,3,3,6,984,1,0,280,1264,1,5,1,4,1282,1414,0,2696,1,0,2,1,4,1,0,10,6,1,4,4,2007,1,3,792,3,3,2,120,184,0,0,168,0,0,0,0,0,10,2007,6,5,383970
20,3,70,21000,1,0,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,13,14,2,184,3,4,1,4,3,2,5,35,3,869,905,1809,1,3,1,4,2259,0,0,2259,1,0,2,0,3,1,2,7,6,2,4,3,1953,3,2,450,3,3,2,166,120,192,0,0,0,0,3,0,0,10,2007,0,0,217000
70,3,61,7259,1,0,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,13,14,0,0,3,3,1,3,3,1,5,774,2,150,104,1028,1,5,1,4,1436,884,0,2320,1,0,2,1,3,1,2,9,6,1,3,6,1945,3,1,180,3,3,2,224,0,0,0,0,0,0,3,0,0,7,2007,8,4,259500
160,1,34,3230,1,2,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,2,1129,3,3,2,4,3,1,6,419,1,0,310,729,1,4,1,4,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,2,6,1999,3,2,440,3,3,2,0,32,0,0,0,0,0,0,0,0,6,2007,8,4,176000
20,3,70,11616,1,0,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,13,14,2,116,3,3,1,3,3,1,2,170,4,670,252,1092,1,3,1,4,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,1,2,1962,3,1,288,3,3,2,0,20,144,0,0,0,0,0,0,0,9,2009,8,4,139000
20,3,74,8536,1,0,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,12,13,0,0,3,3,2,4,3,1,1,0,1,0,1125,1125,1,4,1,4,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,0,2,2007,3,2,430,3,3,2,80,64,0,0,0,0,0,0,0,0,4,2007,6,5,155000
60,3,90,12376,1,0,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,0,0,3,3,2,4,3,2,6,1470,1,0,203,1673,1,4,1,4,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,3,2,1990,3,3,594,3,3,2,367,0,0,0,0,0,0,0,0,0,5,2010,8,4,320000
60,3,65,8461,1,0,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,728,728,1,5,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,4,2,2005,1,2,390,3,3,2,0,24,0,0,0,0,0,0,0,0,7,2006,6,5,163990
80,3,70,21453,1,0,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,9,10,0,0,3,3,1,3,3,4,5,938,1,0,0,938,1,5,1,4,988,0,0,988,1,0,1,0,1,1,3,4,6,2,3,2,1969,3,2,540,3,3,2,0,130,0,130,0,0,0,0,0,0,10,2006,8,4,180000
50,4,50,6060,1,0,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,0,0,3,3,2,3,3,1,1,0,1,0,732,732,1,4,1,4,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,0,6,1979,3,1,264,3,3,1,0,0,140,0,0,0,0,3,0,0,6,2007,8,4,100000
20,3,75,9464,1,0,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,1,8,8,2,135,3,4,1,3,3,1,4,570,1,0,510,1080,1,4,1,4,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,0,2,1958,3,1,288,3,3,2,0,0,0,0,130,0,0,0,0,0,6,2008,8,4,136000
120,3,55,7892,1,0,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,9,10,0,0,4,3,2,4,3,1,6,300,1,0,899,1199,1,5,1,4,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,0,2,1993,2,2,530,3,3,2,0,63,0,0,0,0,0,0,0,0,3,2008,8,4,153900
20,3,48,17043,1,0,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,1,6,6,0,0,3,4,1,4,2,1,1,0,1,0,1362,1362,1,3,1,4,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,3,2,1979,3,2,435,3,3,2,192,0,0,0,0,0,0,0,0,0,1,2009,8,4,181000
190,4,60,6780,1,0,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,1,13,14,0,0,3,2,1,3,3,3,6,490,1,0,30,520,1,4,0,4,520,0,234,754,1,0,1,0,2,1,3,5,6,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,6,2006,8,4,84500
120,3,70,4928,1,0,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,1,9,10,0,0,3,3,1,4,3,1,5,120,1,0,958,1078,1,3,1,4,958,0,0,958,0,0,2,0,2,1,3,5,6,1,3,2,1977,2,2,440,3,3,2,0,205,0,0,0,0,0,0,0,0,2,2007,8,4,128000
45,4,55,4388,1,0,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,1,14,14,0,0,3,4,0,3,3,1,2,116,1,0,556,672,1,5,1,4,840,0,0,840,0,0,1,0,3,1,3,5,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007,8,4,87000
60,3,69,7590,1,0,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,12,13,2,266,3,3,1,3,3,1,4,512,1,0,148,660,1,3,1,4,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,2,2,1966,2,2,453,3,3,2,188,108,0,0,0,0,0,0,0,0,7,2006,8,4,155000
20,3,69,8973,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,1,9,10,2,85,3,3,1,3,3,1,3,567,4,28,413,1008,1,3,1,0,1053,0,0,1053,0,1,1,1,3,1,0,6,6,0,0,1,1998,2,2,750,3,3,2,0,80,0,180,0,0,0,1,0,0,7,2006,8,0,150000
60,3,88,14200,1,0,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,1,8,8,2,309,3,3,1,3,3,1,3,445,1,0,479,924,1,5,1,4,1216,941,0,2157,0,0,2,1,4,1,2,8,6,2,4,2,1966,1,2,487,3,3,2,105,66,0,0,0,0,0,4,0,0,5,2006,8,4,226000
60,3,70,12224,1,0,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,2,40,4,3,2,4,3,1,6,695,1,0,297,992,1,5,1,4,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,3,4,2000,2,2,390,3,3,2,24,48,0,0,0,0,0,0,0,0,7,2009,8,4,244000
20,3,75,7388,1,0,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,0,0,3,3,1,3,3,1,3,405,1,0,658,1063,1,4,1,4,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,0,6,1974,3,2,624,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2007,8,4,150750
20,3,70,6853,1,0,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,12,13,2,136,4,3,2,5,3,1,6,1005,1,0,262,1267,1,5,1,4,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,0,2,2001,1,2,471,3,3,2,192,25,0,0,0,0,0,0,0,0,6,2009,8,4,220000
20,3,78,10335,1,0,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,1,9,10,0,0,3,3,1,3,3,1,3,570,1,0,891,1461,1,4,1,4,1721,0,0,1721,0,0,2,1,3,1,3,7,2,1,3,2,1968,2,2,440,3,3,2,0,96,180,0,0,0,0,3,0,0,7,2006,8,4,180000
20,3,80,10400,1,0,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,1,9,10,2,288,3,3,2,3,3,1,1,0,1,0,1304,1304,1,4,1,4,1682,0,0,1682,0,0,2,0,3,1,3,7,6,1,4,2,1970,3,2,530,3,3,2,98,0,0,0,0,0,0,3,0,0,5,2008,8,4,174000
20,3,70,10355,1,0,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,1,8,8,2,196,3,3,1,3,3,1,4,695,1,0,519,1214,1,3,1,4,1214,0,0,1214,0,0,2,0,3,1,3,5,6,1,2,2,1967,2,1,318,3,3,2,0,111,0,0,0,0,0,0,0,0,7,2007,8,4,143000
90,3,82,11070,1,0,3,3,0,4,0,11,2,2,2,2,7,5,1988,1989,1,1,12,13,2,70,3,3,1,3,3,1,1,0,1,0,1907,1907,1,4,1,4,1959,0,0,1959,0,0,3,0,5,2,3,9,6,0,0,1,1989,3,3,766,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,8,3,171000
60,3,73,9066,1,0,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,12,13,2,320,4,3,2,4,3,2,6,668,1,0,336,1004,1,5,1,4,1004,848,0,1852,0,0,2,1,3,1,2,7,6,2,3,2,1999,1,3,660,3,3,2,224,106,0,0,0,0,0,4,0,0,12,2008,8,4,230000
60,3,65,15426,1,0,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,0,0,3,3,2,4,3,1,6,821,1,0,107,928,1,5,1,4,928,836,0,1764,1,0,2,1,3,1,2,7,6,0,0,2,1997,2,2,470,3,3,2,276,99,0,0,0,0,0,3,0,0,8,2009,8,4,231500
20,3,70,10500,1,0,3,3,0,2,0,12,2,2,0,2,4,5,1971,1971,1,1,6,6,0,0,3,3,1,3,3,1,5,432,1,0,432,864,1,3,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2010,4,4,115000
20,3,78,11645,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,0,0,4,3,2,4,3,3,6,1300,1,0,434,1734,1,5,1,4,1734,0,0,1734,1,0,2,0,3,1,2,7,6,0,0,2,2005,1,2,660,3,3,2,160,24,0,0,0,0,0,0,0,0,1,2006,8,4,260000
50,3,71,8520,1,0,3,3,0,0,0,12,0,2,0,0,5,4,1952,1952,1,1,3,14,0,0,3,2,1,3,3,1,3,507,1,0,403,910,1,2,1,4,910,475,0,1385,0,0,2,0,4,1,3,6,6,0,0,6,2000,3,2,720,3,3,2,0,0,0,0,0,0,0,3,0,0,6,2010,8,4,166000
20,3,78,10335,1,0,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,2,183,4,3,2,4,3,4,6,679,1,0,811,1490,1,5,1,4,1501,0,0,1501,1,0,2,0,3,1,2,6,6,0,0,2,1999,2,2,577,3,3,2,144,29,0,0,0,0,0,0,0,0,6,2009,8,4,204000
90,4,70,9100,1,0,3,3,0,4,0,19,5,2,2,2,5,5,1963,1963,1,1,6,6,2,336,3,3,1,3,3,1,3,1332,1,0,396,1728,1,3,1,4,1728,0,0,1728,1,0,2,0,6,2,3,10,6,0,0,6,1963,3,2,504,3,3,2,0,0,0,0,0,0,0,0,0,0,11,2006,4,0,125000
160,4,24,2522,1,0,3,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,1,12,13,3,50,4,3,2,4,3,1,1,0,1,0,970,970,1,5,1,4,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,0,6,2004,3,2,380,3,3,2,0,40,0,0,0,0,0,0,0,0,4,2006,8,4,130000
30,4,51,6120,1,0,3,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,1,13,14,0,0,3,3,0,3,3,1,4,209,1,0,506,715,1,3,1,0,875,0,0,875,1,0,1,0,2,1,3,5,6,0,0,6,1931,3,1,180,2,3,2,48,0,0,0,0,0,0,0,0,0,11,2009,8,4,105000
60,3,70,9505,1,0,0,3,0,1,0,8,2,2,0,5,7,5,2001,2001,1,1,12,13,2,180,4,3,2,4,3,1,1,0,1,0,884,884,1,5,1,4,884,1151,0,2035,0,0,2,1,3,1,2,8,6,1,4,4,2001,1,2,434,3,3,2,144,48,0,0,0,0,0,0,0,0,5,2010,8,4,222500
20,3,63,7500,1,0,3,3,0,4,0,20,2,2,0,2,7,5,2004,2005,1,1,12,13,2,120,3,3,2,4,3,1,6,680,1,0,400,1080,1,5,1,4,1080,0,0,1080,1,0,1,0,3,1,2,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2008,8,4,141000
50,4,70,6240,1,0,3,3,0,4,0,3,2,2,0,0,5,4,1936,1950,1,1,8,8,0,0,3,3,0,4,3,1,1,0,1,0,896,896,1,4,1,0,896,448,0,1344,0,0,1,0,3,1,3,7,6,0,0,6,1936,3,1,240,2,3,2,200,114,0,0,0,0,0,0,0,0,4,2006,8,4,115000
20,3,120,10356,1,0,3,3,0,0,0,5,2,2,0,2,5,6,1975,1975,1,1,6,6,0,0,3,3,1,3,3,3,4,716,1,0,253,969,1,3,1,4,969,0,0,969,0,0,1,1,3,1,3,5,6,0,0,2,1975,3,2,440,3,3,2,0,0,0,0,0,0,0,3,0,0,1,2007,8,4,122000
20,3,107,13891,1,0,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,3,1,12,13,3,436,4,3,2,5,3,4,6,1400,1,0,310,1710,1,5,1,4,1710,0,0,1710,1,0,2,0,2,1,2,6,6,1,4,2,2007,2,3,866,3,3,2,0,102,0,0,0,0,0,0,0,0,1,2008,6,5,372402
60,3,70,14803,1,0,0,3,0,1,0,14,2,2,0,5,6,5,1971,1971,1,1,6,6,2,252,3,3,1,3,3,1,3,416,1,0,409,825,1,4,1,4,1097,896,0,1993,0,0,2,1,4,1,3,8,6,1,4,2,1971,2,2,495,3,3,2,0,66,0,0,0,0,0,2,0,0,6,2006,8,4,190000
20,3,70,13500,1,0,3,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,1,3,10,0,0,3,3,1,4,3,4,4,429,5,1080,93,1602,1,4,1,4,1252,0,0,1252,1,0,1,0,1,1,3,4,6,1,4,2,1960,2,2,564,3,3,2,409,0,0,0,0,0,0,0,0,0,3,2008,8,4,235000
30,4,84,11340,1,0,3,3,0,0,0,17,2,2,0,2,6,5,1923,1950,1,1,13,14,0,0,3,3,0,3,3,1,1,0,1,0,1200,1200,1,3,1,0,1200,0,0,1200,0,0,1,0,4,1,3,7,6,0,0,6,1923,3,1,312,2,2,2,0,0,228,0,0,0,0,0,0,0,3,2006,8,3,125000
